Country Name,"Country Code","Series Name","Series Code","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Qatar,"QAT","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Qatar,"QAT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","100","100","100","100","100","100","100","100","",""
Qatar,"QAT","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","88.4500000000003","89.5330767364312","90.6161534728626","91.6992302092935","92.7823069457249","93.8653836821563","94.9484604185873","96.0315371550187","",""
Qatar,"QAT","International tourism, number of arrivals","ST.INT.ARVL","1699500","2056700","2323500","2611900","2839200","2941100","2938200","2256500","1819300",""
Qatar,"QAT","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Qatar,"QAT","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","20.1","20.3","20.2","20.3","20.4","20.4","20.6","","",""
Qatar,"QAT","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","5.5","","","","","5.3","5.2","","",""
Qatar,"QAT","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","65.3","","","","","67.4","68.9","","",""
Qatar,"QAT","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","0.714583152644981","0.748033642603092","0.799062690538976","0.861089783589135","0.927944801516592","0.998515030927112","1.10884901675499","1.23212298622101","1.3700703387375",""
Qatar,"QAT","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","49.979","49.315","48.65","48.071","47.492","46.913","46.334","45.755","",""
Qatar,"QAT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","69.247","68.987","68.728","67.694","66.66","65.626","64.592","63.558","",""
Qatar,"QAT","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.9645","","","","5.7998","","6.6028","","",""
Qatar,"QAT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","2193.77457229","2069.5495251","2230.90912503","2634.97069352","3084.8872223","3952.4761291","3926.12103707","","",""
Qatar,"QAT","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.2","1.2","1.2","1.4","1.2","","","","",""
Qatar,"QAT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.108","79.26","79.399","79.527","79.646","79.758","79.868","79.981","",""
Qatar,"QAT","Population density (people per sq. km of land area)","EN.POP.DNST","159.890353143842","175.354952627046","189.153660637382","201.255297157623","211.817226528854","220.991386735573","228.628251507321","234.687683031869","239.593195521103",""
Qatar,"QAT","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","1.211","1.173","1.148","1.132","1.127","1.131","1.146","1.169","",""
Qatar,"QAT","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","11.25","10.884","10.614","10.396","10.208","10.033","9.862","9.698","",""
Qatar,"QAT","Population, total","SP.POP.TOTL","1856327","2035871","2196074","2336574","2459198","2565710","2654374","2724724","2781677",""
Romania,"ROU","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Romania,"ROU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","79.069254548082","79.8552386110562","80.6028426305806","81.335418658594","82.0689128053167","82.809636148781","83.5572009536663","84.3099243448145","",""
Romania,"ROU","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","63.3156327086783","65.0392243596591","66.7953751541074","68.6040475281917","70.4794496945218","72.4275698314637","74.4483998811428","76.5406884722213","",""
Romania,"ROU","International tourism, number of arrivals","ST.INT.ARVL","7498000","7611000","7937000","8019000","8442000","9331000","10223000","10926000","11720000",""
Romania,"ROU","International tourism, number of departures","ST.INT.DPRT","10905000","10936000","11149000","11364000","12299000","13118000","16128000","19953000","21039000",""
Romania,"ROU","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","32.8","32.3","31.7","31.1","30.6","30.1","29.7","","",""
Romania,"ROU","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","3.5","","","","","4.1","4.2","","",""
Romania,"ROU","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","92.2","","","","","92.4","92.2","","",""
Romania,"ROU","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","15.6672201417516","15.8245199643325","16.0438362308206","16.3187927983702","16.6299592781568","16.9654269034024","17.4217132153836","17.8817265866248","18.3387013938296",""
Romania,"ROU","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","86.199","84.042","81.884","80.333","78.782","77.23","75.679","74.127","",""
Romania,"ROU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","201.342","195.409","189.475","186.309","183.142","179.976","176.81","173.643","",""
Romania,"ROU","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.9238","6.0122","6.137","6.3273","","","6.0979","","",""
Romania,"ROU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","977.4452468","839.45686527","891.65282255","1026.39805137","1035.60794243","1063.18568351","1152.17544922","","",""
Romania,"ROU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.3","6.1","6.2","6.3","","","","","",""
Romania,"ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","75.0121951219512","75.309756097561","75.309756097561","",""
Romania,"ROU","Population density (people per sq. km of land area)","EN.POP.DNST","88.0107411432297","87.5332493374462","87.201265107382","86.8742903099596","86.5306806328234","86.1243089360223","85.6325278164117","85.1333927329624","84.6398470097357",""
Romania,"ROU","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","12.8","12.5","12.7","12.4","12.8","13.2","13.1","13.3","",""
Romania,"ROU","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","10.5","9.7","10","9.4","10","10.2","10.2","9.7","",""
Romania,"ROU","Population, total","SP.POP.TOTL","20246871","20147528","20058035","19983693","19908979","19815481","19702332","19587491","19473936",""
Rwanda,"RWA","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","3.91712","4.2117","4.5105","4.81364","4.03318348168086","4.22606346904445","4.42065966873118","4.61727834496984","",""
Rwanda,"RWA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","58.2569852297944","59.4661806207633","60.6696601397155","61.8675278383408","63.058009825272","64.2398841434924","65.4122884836049","66.5738423996839","",""
Rwanda,"RWA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Rwanda,"RWA","International tourism, number of arrivals","ST.INT.ARVL","504000","688000","815000","864000","926000","987000","932000","","",""
Rwanda,"RWA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Rwanda,"RWA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","13.9","13.7","13.3","13.1","12.8","12.5","12.3","","",""
Rwanda,"RWA","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","52.5","","","","","43.7","42.4","","",""
Rwanda,"RWA","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","35.2","","","","","42.8","44","","",""
Rwanda,"RWA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2.57105597998593","2.58523698499543","2.59905686176245","2.61747218573343","2.64640735932181","2.6889092345364","2.76580499479511","2.84976305323087","2.9381960775388",""
Rwanda,"RWA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","221.926","207.968","194.009","188.159","182.308","176.457","170.607","164.756","",""
Rwanda,"RWA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","271.344","259.52","247.695","242.027","236.359","230.691","225.023","219.354","",""
Rwanda,"RWA","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","0.678","","","","","0.8307","","","",""
Rwanda,"RWA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","124.26387781","120.57758194","129.75995236","120.1640011","117.37597569","119.36132428","130.38062899","","",""
Rwanda,"RWA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Rwanda,"RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.433","64.523","65.438","66.219","66.884","67.45","67.93","68.341","",""
Rwanda,"RWA","Population density (people per sq. km of land area)","EN.POP.DNST","406.945196595055","417.240818808269","427.631860559384","438.246574787191","449.275841102554","460.846007296311","472.99627077422","485.648034049453","498.659870287799",""
Rwanda,"RWA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","7.31","6.79","6.384","6.059","5.801","5.597","5.435","5.308","",""
Rwanda,"RWA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","34.576","34.038","33.563","33.173","32.863","32.604","32.353","32.062","",""
Rwanda,"RWA","Population, total","SP.POP.TOTL","10039338","10293331","10549678","10811543","11083635","11369071","11668818","11980937","12301939",""
Samoa,"WSM","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Samoa,"WSM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","97.8241144732995","97.8716803969721","97.9196575965616","97.9681460268877","98.0172304137694","98.0668879255986","98.1171332117969","98.1679393435428","",""
Samoa,"WSM","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","49.3418554703376","49.2136118463028","49.0874843488234","48.9627717533604","48.8383529703514","48.7144726426968","48.5910031456102","48.4676594090957","",""
Samoa,"WSM","International tourism, number of arrivals","ST.INT.ARVL","122000","121000","126000","116000","120400","128000","134000","146000","164000",""
Samoa,"WSM","International tourism, number of departures","ST.INT.DPRT","56000","57000","56000","51000","57000","54000","","55000","64000",""
Samoa,"WSM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","33","32","31","30.2","29.4","28.5","27.7","","",""
Samoa,"WSM","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","13.4","","","","","12.4","12","","",""
Samoa,"WSM","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","77.5","","","","","80.5","81","","",""
Samoa,"WSM","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","4.96533995880591","4.91761304535683","4.83899116289155","4.7331662454514","4.61708138028623","4.50667397022422","4.59197573701391","4.68845980588886","4.80041197375197",""
Samoa,"WSM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","95.78","92.118","88.456","86.604","84.752","82.9","81.048","79.195","",""
Samoa,"WSM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","162.335","156.622","150.91","147.606","144.302","140.998","137.694","134.39","",""
Samoa,"WSM","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","1.536","","1.7865","","1.8565","","","","",""
Samoa,"WSM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","288.74817227","307.25447288","277.27740643","350.6179544","361.48526586","335.91647592","352.79972298","","",""
Samoa,"WSM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Samoa,"WSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.663","71.906","72.136","72.351","72.549","72.73","72.895","73.046","",""
Samoa,"WSM","Population density (people per sq. km of land area)","EN.POP.DNST","65.7063604240283","66.2434628975265","66.8155477031802","67.3911660777385","67.9226148409894","68.3791519434629","68.7402826855124","69.0289752650177","69.3038869257951",""
Samoa,"WSM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","5.848","5.795","5.727","5.645","5.554","5.461","5.372","5.296","",""
Samoa,"WSM","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","28.001","27.464","26.909","26.372","25.874","25.427","25.036","24.689","",""
Samoa,"WSM","Population, total","SP.POP.TOTL","185949","187469","189088","190717","192221","193513","194535","195352","196130",""
San Marino,"SMR","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
San Marino,"SMR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","100","100","100","100","100","100","100","100","",""
San Marino,"SMR","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","77.226125","77.226125","77.226125","77.226125","77.226125","77.226125","77.226125","77.226125","",""
San Marino,"SMR","International tourism, number of arrivals","ST.INT.ARVL","120000","156000","139000","71000","75000","54000","60000","78000","84000",""
San Marino,"SMR","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
San Marino,"SMR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","",""
San Marino,"SMR","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","",""
San Marino,"SMR","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","",""
San Marino,"SMR","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","","","","","","","","","",""
San Marino,"SMR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","",""
San Marino,"SMR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","",""
San Marino,"SMR","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","8.8254","9.3417","9.226","8.7768","","","","",""
San Marino,"SMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","3750.73931212","3885.69504535","3950.28886969","3874.37480524","3801.33326189","3564.17997509","3831.9980604","","",""
San Marino,"SMR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","3.85","3.8","","","","","","",""
San Marino,"SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","85.4170731707317","","","","","","",""
San Marino,"SMR","Population density (people per sq. km of land area)","EN.POP.DNST","520.483333333333","527.683333333333","535.083333333333","542.55","549.133333333333","554.533333333333","558.4","561.183333333333","563.083333333333",""
San Marino,"SMR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","6.53333333333333","6.8","7.1","7.4","7.7","7.1","7.6","","",""
San Marino,"SMR","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","10.3333333333333","10","9.7","9.4","9.1","8.2","7.9","","",""
San Marino,"SMR","Population, total","SP.POP.TOTL","31229","31661","32105","32553","32948","33272","33504","33671","33785",""
Sao Tome and Principe,"STP","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","42.17514","42.11761","42.0624","42.00952","41.5685946440271","41.4888131258905","41.4125989176851","41.3398746181137","",""
Sao Tome and Principe,"STP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","34.0342629680365","35.4937766244878","36.9601541457903","38.4273137711431","39.8951992669561","41.3628413002751","42.8296504184777","42.9749442799422","",""
Sao Tome and Principe,"STP","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Sao Tome and Principe,"STP","International tourism, number of arrivals","ST.INT.ARVL","8000","12200","","","","25600","28900","28900","33400",""
Sao Tome and Principe,"STP","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Sao Tome and Principe,"STP","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","",""
Sao Tome and Principe,"STP","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","41.7","","","","","34.7","33.9","","",""
Sao Tome and Principe,"STP","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","48.8","","","","","54.2","54.7","","",""
Sao Tome and Principe,"STP","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.00269999057498","2.97197112570723","2.94526655485022","2.92003102760728","2.89791393113878","2.8791768622889","2.89331634084054","2.90744559102608","2.9256781090661",""
Sao Tome and Principe,"STP","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","170.985","169.474","167.963","166.525","165.087","163.648","162.21","160.771","",""
Sao Tome and Principe,"STP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","224.989","224.019","223.048","221.873","220.699","219.524","218.349","217.175","",""
Sao Tome and Principe,"STP","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","2.26","","","",""
Sao Tome and Principe,"STP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","176.97756438","181.98814429","179.28157073","228.82751172","205.44343012","167.60383762","196.89687921","","",""
Sao Tome and Principe,"STP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","2.9","","","","","","","",""
Sao Tome and Principe,"STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.43","67.885","68.306","68.695","69.052","69.377","69.67","69.933","",""
Sao Tome and Principe,"STP","Population density (people per sq. km of land area)","EN.POP.DNST","187.886458333333","192.2125","196.254166666667","200.090625","203.882291666667","207.741666666667","211.694791666667","215.717708333333","219.820833333333",""
Sao Tome and Principe,"STP","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","5.848","5.669","5.509","5.364","5.232","5.111","5.002","4.908","",""
Sao Tome and Principe,"STP","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","36.003","35.363","34.726","34.103","33.508","32.95","32.437","31.967","",""
Sao Tome and Principe,"STP","Population, total","SP.POP.TOTL","180371","184524","188404","192087","195727","199432","203227","207089","211028",""
Senegal,"SEN","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","15.29062","15.32501","15.3616","15.4","23.7128883411135","23.8543390951893","23.9984469009461","24.1458760766427","",""
Senegal,"SEN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","46.4913849646796","47.2261633364696","47.9527609184414","48.6713357188458","49.3817204316957","50.085937788062","50.7833189360468","51.4739895210374","",""
Senegal,"SEN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","17.4231207842949","17.9888726217433","18.5582498983987","19.1311334450779","19.7074099222932","20.2869844835807","20.8697893524706","21.4557650598373","",""
Senegal,"SEN","International tourism, number of arrivals","ST.INT.ARVL","900000","968000","962000","1063000","963000","1006600","1210000","1365000","",""
Senegal,"SEN","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Senegal,"SEN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","9","8.8","8.7","8.5","8.4","8.3","8.2","","",""
Senegal,"SEN","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","50.4","","","","","46.2","45.7","","",""
Senegal,"SEN","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","38.5","","","","","41.6","42.1","","",""
Senegal,"SEN","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.15549242681187","3.13961175892634","3.11707393945616","3.09293198351756","3.0732135526446","3.06146897967748","3.06522438128101","3.07451900549666","3.08682370101833",""
Senegal,"SEN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","182","175","168","163.875","159.749","155.623","151.498","147.372","",""
Senegal,"SEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","241.8","237.4","233","230.144","227.288","224.432","221.575","218.719","",""
Senegal,"SEN","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","0.42","","","1.3851","","0.7755","0.3129","","",""
Senegal,"SEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","104.23098724","109.35230098","114.87132466","126.97545031","133.56078143","136.67573475","141.69486147","","",""
Senegal,"SEN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.284","64.898","65.448","65.939","66.37","66.747","67.078","67.38","",""
Senegal,"SEN","Population density (people per sq. km of land area)","EN.POP.DNST","65.8502467147977","67.6975484340103","69.609884173895","71.5858307796188","73.6234924427362","75.7204539552278","77.8763205734171","80.0881992416766","82.3474783150678",""
Senegal,"SEN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","7.305","7.013","6.753","6.522","6.319","6.141","5.985","5.845","",""
Senegal,"SEN","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","38.306","38.077","37.757","37.352","36.867","36.318","35.727","35.12","",""
Senegal,"SEN","Population, total","SP.POP.TOTL","12678148","13033809","13401991","13782420","14174731","14578459","14993528","15419381","15854360",""
Serbia,"SRB","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","97.71781","97.71796","97.7181","97.7183","97.7189336095414","","","","",""
Serbia,"SRB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","96.5283243677798","96.7628219394982","96.9948342998248","97.2259975797595","97.457313494774","97.6353585803324","97.6006985064387","97.5671990309622","",""
Serbia,"SRB","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","25.094452476337","24.8839570067174","24.6838220330353","24.4871291340486","24.2912230785836","24.3522895161404","24.5776873015941","24.7260451119455","",""
Serbia,"SRB","International tourism, number of arrivals","ST.INT.ARVL","683000","764000","810000","922000","1029000","1132000","1281000","1497000","1711000",""
Serbia,"SRB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Serbia,"SRB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","42.1","41.7","40.9","40.4","40","39.4","38.9","","",""
Serbia,"SRB","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","1.7","","","","","2.6","2.4","","",""
Serbia,"SRB","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","95","","","","","94.3","94.6","","",""
Serbia,"SRB","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","14.7402909538536","15.0488371576733","15.4437085974193","15.9089166112787","16.418954250643","16.9566837152719","17.4231584206982","17.8947516248703","18.3457926916963",""
Serbia,"SRB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","85.682","83.75","81.818","80.609","79.4","78.192","76.983","75.775","",""
Serbia,"SRB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","169.857","165.438","161.019","157.501","153.982","150.464","146.946","143.428","",""
Serbia,"SRB","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.3224","5.3998","5.3719","5.3863","5.3377","4.7192","6.1203","","",""
Serbia,"SRB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","1218.02141684","1250.03987364","1296.61309036","1359.00488327","1352.35371236","1303.44905906","1322.56354805","","",""
Serbia,"SRB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.6","5.6","5.7","","","","","","",""
Serbia,"SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","76.0878048780488","",""
Serbia,"SRB","Population density (people per sq. km of land area)","EN.POP.DNST","83.3688085982163","82.7132289046421","82.3127944203064","81.9132403384404","81.529567802424","81.1271781385776","80.7034301394923","80.275074319689","79.8317402241024",""
Serbia,"SRB","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","14.2","14.2","14.2","14","14.2","14.6","14.3","14.8","",""
Serbia,"SRB","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","9.4","9.1","9.3","9.2","9.3","9.3","9.2","9.2","",""
Serbia,"SRB","Population, total","SP.POP.TOTL","7291436","7234099","7199077","7164132","7130576","7095383","7058322","7020858","6982084",""
Seychelles,"SYC","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Seychelles,"SYC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","98.3862777105252","98.8111344944496","99.2359912783739","99.5770997890825","100","100","100","100","",""
Seychelles,"SYC","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Seychelles,"SYC","International tourism, number of arrivals","ST.INT.ARVL","175000","194000","208000","230000","233000","276000","303000","350000","362000",""
Seychelles,"SYC","International tourism, number of departures","ST.INT.DPRT","59000","48000","45000","47000","50000","56000","68000","74000","72000",""
Seychelles,"SYC","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","22.9","22.7","22.5","22.3","21.9","21.7","21.5","","",""
Seychelles,"SYC","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","12.3","","","","","12.1","11.9","","",""
Seychelles,"SYC","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","79.1","","","","","80.5","80.8","","",""
Seychelles,"SYC","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","7.57363253856942","7.52696363854032","7.43712406725484","7.33015686064564","7.25999044738099","7.24062414453874","7.31271549472364","7.42911074695596","7.59454560435034",""
Seychelles,"SYC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","102.253","101.834","101.415","100.81","100.206","99.601","98.997","98.392","",""
Seychelles,"SYC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","209.255","207.067","204.879","204.458","204.037","203.616","203.195","202.774","",""
Seychelles,"SYC","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","4.5077","","4.5395","","","","3.2613","","",""
Seychelles,"SYC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","702.49759588","723.64249219","955.34890595","812.76100928","836.3909353","867.69391688","1122.56375395","","",""
Seychelles,"SYC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","3.6","","","","","","","",""
Seychelles,"SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","",""
Seychelles,"SYC","Population density (people per sq. km of land area)","EN.POP.DNST","195.152173913043","190.089130434783","191.963043478261","195.541304347826","198.60652173913","203.084782608696","205.819565217391","208.354347826087","210.352173913043",""
Seychelles,"SYC","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","7.4","7.9","7.4","8","7.9","7.5","7.9","7.8","",""
Seychelles,"SYC","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","16.8","18.6","18.6","17.4","17","17","17.4","17.2","",""
Seychelles,"SYC","Population, total","SP.POP.TOTL","89770","87441","88303","89949","91359","93419","94677","95843","96762",""
Sierra Leone,"SLE","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","13.05322","13.08559","13.1192","13.15414","16.6127584019736","17.4960837053307","18.3832232782818","19.2751381624786","",""
Sierra Leone,"SLE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","13.2046559690771","13.5454192553466","13.8892214518509","14.2357223208275","14.5852528527224","14.9376369824469","15.2930421846313","15.6526615756648","",""
Sierra Leone,"SLE","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","11.3333236269694","11.6154453278756","11.8995921189023","12.1855119709865","12.4734304799968","12.7632125378075","13.0549654238004","13.3495032576927","",""
Sierra Leone,"SLE","International tourism, number of arrivals","ST.INT.ARVL","39000","52000","60000","81000","44000","24000","55000","51000","57000",""
Sierra Leone,"SLE","International tourism, number of departures","ST.INT.DPRT","76000","99000","104000","111000","93000","61000","92000","110000","112000",""
Sierra Leone,"SLE","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","29.4","28.6","27.6","26.9","26.3","25.4","24.8","","",""
